"","PROBEID","ACCNUM","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"201280_s_at","201280_s_at","NM_001343","DAB2 /// LOC101926921","1601 /// 101926921",NA,-0.21674846079643,6.97925687823487,-0.572681751928075,0.592066854503348,0.99447233823876,-4.61881598883944
"218858_at","218858_at","NM_022783","DEPTOR","64798","DEP domain containing MTOR interacting protein",0.222844875772003,10.71420221752,0.572595568939714,0.592120861640004,0.99447233823876,-4.61881971694458
"207571_x_at","207571_x_at","NM_004848","THEMIS2","9473","thymocyte selection associated family member 2",0.212415649894162,5.57907664778688,0.572555916049117,0.592145711394829,0.99447233823876,-4.61882143210709
"206331_at","206331_at","NM_005795","CALCRL","10203","calcitonin receptor like receptor",0.269614197657695,5.94492606793874,0.572481816059889,0.592192150234254,0.99447233823876,-4.61882463701724
"213452_at","213452_at","AI811577","ZNF184","7738","zinc finger protein 184",-0.230325818314835,4.42214068973599,-0.572057640912356,0.592458025727163,0.99447233823876,-4.61884297702782
"219805_at","219805_at","NM_022101","CXorf56","63932","chromosome X open reading frame 56",-0.499891428370602,5.24916737709395,-0.571983879792515,0.592504267065521,0.99447233823876,-4.61884616517618
"202433_at","202433_at","NM_005827","SLC35B1","10237","solute carrier family 35 member B1",0.212377788412832,8.65867424630149,0.571902056180404,0.592555565409645,0.99447233823876,-4.61884970144163
"211659_at","211659_at","M76676","GPR135","64582","G protein-coupled receptor 135",-0.16690725094404,3.50043188373037,-0.571646757406327,0.592715639361498,0.99447233823876,-4.61886073251589
"202541_at","202541_at","BF589679","AIMP1","9255","aminoacyl tRNA synthetase complex interacting multifunctional protein 1",-0.16035405249939,7.81057258813425,-0.571501900139989,0.592806477511066,0.99447233823876,-4.61886698991731
"220373_at","220373_at","NM_017639","DCHS2","54798","dachsous cadherin-related 2",0.220057228968285,4.35762812666363,0.571465694268647,0.592829183078308,0.99447233823876,-4.61886855371483
"202934_at","202934_at","AI761561","HK2","3099","hexokinase 2",-0.159297238215247,8.07078225975285,-0.571175414377457,0.593011243699257,0.99447233823876,-4.61888108871318
"204100_at","204100_at","NM_003250","THRA","7067","thyroid hormone receptor alpha",-0.189969602993578,3.51688219184079,-0.571124277999757,0.593043319449628,0.99447233823876,-4.61888329640655
"209555_s_at","209555_s_at","M98399","CD36","948","CD36 molecule",0.172112075023611,9.8966658710726,0.571123639206878,0.593043720144862,0.99447233823876,-4.61888332398399
"201092_at","201092_at","NM_002893","RBBP7","5931","RB binding protein 7, chromatin remodeling factor",0.178894852781003,10.0977215488034,0.571007689691057,0.593116454462342,0.99447233823876,-4.61888832927259
"214397_at","214397_at","AI827820","MBD2","8932","methyl-CpG binding domain protein 2",0.1850389570894,5.27118037395556,0.570721274415726,0.593296144048305,0.99447233823876,-4.61890068988936
"212162_at","212162_at","AK022873","KIDINS220","57498","kinase D interacting substrate 220",-0.275062751336456,5.9647680909171,-0.570546411507772,0.593405864845638,0.99447233823876,-4.61890823400524
"214427_at","214427_at","NM_006170","NOP2","4839","NOP2 nucleolar protein",0.160777996097558,7.90844115820075,0.570371910494229,0.593515370884169,0.99447233823876,-4.61891576075682
"207304_at","207304_at","NM_003425","ZNF45","7596","zinc finger protein 45",-0.179795936456342,4.60593573734438,-0.570368924079066,0.593517245080624,0.99447233823876,-4.61891588955462
"208909_at","208909_at","BC000649","UQCRFS1","7386","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1",-0.163203694686763,12.2711353414745,-0.570319862069419,0.593548035637251,0.99447233823876,-4.61891800542258
"201377_at","201377_at","NM_014847","UBAP2L","9898","ubiquitin associated protein 2 like",0.203653374936632,6.07507780601734,0.570282572603699,0.593571438578314,0.99447233823876,-4.61891961349055
"207968_s_at","207968_s_at","NM_002397","MEF2C","4208","myocyte enhancer factor 2C",-0.256271201907135,7.75985302208574,-0.570248383255802,0.593592896373085,0.99447233823876,-4.61892108779906
"41644_at","41644_at","AB018333","SASH1","23328","SAM and SH3 domain containing 1",0.17929909055446,8.56129942858272,0.570163850153424,0.593645952760068,0.99447233823876,-4.61892473273587
"208843_s_at","208843_s_at","BC001408","GORASP2","26003","golgi reassembly stacking protein 2",0.164312884539438,8.53221436077073,0.570116030418455,0.593675967634242,0.99447233823876,-4.61892679446709
"221268_s_at","221268_s_at","NM_030791","SGPP1","81537","sphingosine-1-phosphate phosphatase 1",0.162830044031883,5.20141388635894,0.570056237613465,0.593713498910118,0.99447233823876,-4.61892937222812
"210932_s_at","210932_s_at","AF293342","RNF6","6049","ring finger protein 6",0.197716395579117,2.85878665267185,0.570015090333301,0.593739327437167,0.99447233823876,-4.61893114603213
"35201_at","35201_at","X16135","HNRNPL","3191","heterogeneous nuclear ribonucleoprotein L",0.166549698627245,9.15124723028674,0.569681539248749,0.593948725766525,0.99447233823876,-4.61894552137844
"211662_s_at","211662_s_at","L08666","VDAC2","7417","voltage dependent anion channel 2",-0.201061668763032,11.7498777533069,-0.569620774187459,0.593986877991596,0.99447233823876,-4.61894813953507
"214627_at","214627_at","X14346","EPX","8288","eosinophil peroxidase",0.232404411849559,5.76751937582511,0.569605984570651,0.593996164092617,0.99447233823876,-4.61894877673644
"212754_s_at","212754_s_at","AI760249","MON2","23041","MON2 homolog, regulator of endosome-to-Golgi trafficking",-0.175845564119759,7.43393436395339,-0.569584664793847,0.594009550504336,0.99447233823876,-4.61894969526352
"38892_at","38892_at","D87077","GLTSCR1L","23506",NA,-0.277191545018381,6.39301505880297,-0.569568706449615,0.594019570662084,0.99447233823876,-4.61895038278509
"213471_at","213471_at","AB014573","NPHP4","261734","nephrocystin 4",0.288131458209881,4.4779414470149,0.569559231166245,0.594025520189747,0.99447233823876,-4.61895079099481
"202148_s_at","202148_s_at","NM_006907","PYCR1","5831","pyrroline-5-carboxylate reductase 1",0.244850767007044,4.61290548040157,0.569544836407203,0.594034558724114,0.99447233823876,-4.61895141113318
"204780_s_at","204780_s_at","AA164751","FAS","355","Fas cell surface death receptor",-0.198847919758719,5.83967465017345,-0.569529037389133,0.594044479095384,0.99447233823876,-4.61895209175449
"214005_at","214005_at","BE326952","GGCX","2677","gamma-glutamyl carboxylase",-0.175781819701307,7.37571864894519,-0.569410281745187,0.594119050251326,0.99447233823876,-4.61895720728507
"221922_at","221922_at","AW195581","GPSM2","29899","G protein signaling modulator 2",-0.28040813994805,5.43199438310478,-0.569408834686849,0.594119958949044,0.99447233823876,-4.6189572696137
"206497_at","206497_at","NM_018224","COA1","55744","cytochrome c oxidase assembly factor 1 homolog",-0.479620925269064,3.46118814772628,-0.569323443860262,0.594173582644121,0.99447233823876,-4.61896094740927
"202909_at","202909_at","NM_014805","EPM2AIP1","9852","EPM2A interacting protein 1",0.166636086448062,8.17424532282439,0.569280992197078,0.594200242516966,0.99447233823876,-4.61896277565254
"217030_at","217030_at","AL137475","LOC101929550","101929550","uncharacterized LOC101929550",0.210974152705165,6.33171676647622,0.569252729306418,0.594217992167713,0.99447233823876,-4.61896399277795
"210980_s_at","210980_s_at","U47674","ASAH1","427","N-acylsphingosine amidohydrolase 1",-0.163530465348929,8.65757579356229,-0.56922571867756,0.594234955674753,0.99447233823876,-4.61896515593245
"201035_s_at","201035_s_at","BC000306","HADH","3033","hydroxyacyl-CoA dehydrogenase",-0.158777956358847,9.48123005500426,-0.569192944672116,0.594255539155278,0.99447233823876,-4.61896656721796
"217964_at","217964_at","NM_017775","TTC19","54902","tetratricopeptide repeat domain 19",-0.162323286884812,8.49076959086157,-0.569160543795632,0.594275888720989,0.99447233823876,-4.61896796237533
"206285_at","206285_at","NM_000272","NPHP1","4867","nephrocystin 1",0.304550900520183,4.57070625934859,0.568976864689043,0.594391257499832,0.99447233823876,-4.61897587031714
"220671_at","220671_at","NM_012118","CCRN4L","25819",NA,-0.200654431208557,7.51668100818617,-0.568946848610608,0.594410111881869,0.99447233823876,-4.61897716241557
"201319_at","201319_at","NM_006471","MYL12A","10627","myosin light chain 12A",-0.213399956289775,10.1912832176786,-0.568811974738124,0.594494836413983,0.99447233823876,-4.61898296767425
"206849_at","206849_at","NM_000816","GABRG2","2566","gamma-aminobutyric acid type A receptor subunit gamma2",-0.182055178178207,4.48187294196609,-0.568796885996358,0.594504315256206,0.99447233823876,-4.61898361706067
"203347_s_at","203347_s_at","NM_007358","MTF2","22823","metal response element binding transcription factor 2",0.18094555205436,4.1713194369109,0.5687408592637,0.594539512404891,0.99447233823876,-4.61898602821388
"203859_s_at","203859_s_at","NM_002579","PALM","5064","paralemmin",0.167804734186193,6.08578753342003,0.568729302243331,0.59454677292095,0.99447233823876,-4.61898652555658
"213461_at","213461_at","AI800983","NUDT21","11051","nudix hydrolase 21",0.350414721255666,4.75714532781529,0.568615264485199,0.594618418235911,0.99447233823876,-4.61899143262411
"206442_at","206442_at","NM_003007","SEMG1","6406","semenogelin 1",-0.256209269656288,4.75773109362611,-0.56845389987183,0.594719806065207,0.99447233823876,-4.61899837489559
"209752_at","209752_at","AF172331","REG1A","5967","regenerating family member 1 alpha",0.549546305225283,4.67830384928075,0.568283439410602,0.594826920360858,0.99447233823876,-4.61900570686142
"210473_s_at","210473_s_at","M37712","GPR125","166647",NA,0.199748119018782,7.94384377714592,0.568150778304937,0.594910290328406,0.99447233823876,-4.61901141181583
"203136_at","203136_at","NM_006423","RABAC1","10567","Rab acceptor 1",0.242572325974734,7.99332138585763,0.567968711956814,0.59502472023684,0.99447233823876,-4.61901923974021
"210730_s_at","210730_s_at","U36269","NPY2R","4887","neuropeptide Y receptor Y2",0.213103782030338,6.28004345377909,0.567680806484839,0.59520569801287,0.99447233823876,-4.61903161430582
"218168_s_at","218168_s_at","NM_020247","ADCK3","56997",NA,-0.194089688168919,11.5460092182027,-0.567569991099139,0.595275365622133,0.99447233823876,-4.61903637602629
"217276_x_at","217276_x_at","AL590118","SERHL2","253190","serine hydrolase like 2",0.171069738476781,3.86408285031296,0.567511560517667,0.595312101854493,0.99447233823876,-4.61903888649431
"204594_s_at","204594_s_at","NM_013298","MIEF1","54471","mitochondrial elongation factor 1",-0.160158744424822,7.31129092347615,-0.567442241683603,0.595355685488193,0.99447233823876,-4.61904186452027
"212397_at","212397_at","AL137751","RDX","5962","radixin",0.168187638524831,10.4242275547743,0.567417974326283,0.595370943842548,0.99447233823876,-4.61904290701152
"206905_s_at","206905_s_at","NM_002379","MATN1","4146","matrilin 1",0.361023293861963,5.09400008641,0.567394979652923,0.595385402202546,0.99447233823876,-4.61904389479871
"207529_at","207529_at","NM_021010","DEFA5","1670","defensin alpha 5",0.203704835938755,6.65760761199052,0.567165055181014,0.595529983521103,0.99447233823876,-4.61905377003616
"217101_at","217101_at","AB007921","TTC39A","22996","tetratricopeptide repeat domain 39A",0.433745052506892,3.18230672451455,0.567085968054766,0.595579720084048,0.99447233823876,-4.61905716611645
"222364_at","222364_at","AW971205","SLC44A1","23446","solute carrier family 44 member 1",-0.240007414795625,3.01730979544075,-0.567056485729859,0.595598261666858,0.99447233823876,-4.61905843202456
"209571_at","209571_at","U03644","CIR1","9541","corepressor interacting with RBPJ, CIR1",0.241774356217603,6.45718867516826,0.566995839147293,0.595636403709437,0.99447233823876,-4.61906103590159
"212247_at","212247_at","AW008531","NUP205","23165","nucleoporin 205",-0.173524993764287,7.18856386044658,-0.566976170063183,0.595648774370874,0.99447233823876,-4.61906188035329
"214321_at","214321_at","BF440025","NOV","4856",NA,0.292632580194303,6.48842698929671,0.566905059311114,0.595693500022881,0.99447233823876,-4.61906493316091
"43427_at","43427_at","AI970898","ACACB","32","acetyl-CoA carboxylase beta",0.162230669596505,8.46201879715084,0.56682588436921,0.595743300105203,0.99447233823876,-4.61906833182322
"205174_s_at","205174_s_at","NM_012413","QPCT","25797","glutaminyl-peptide cyclotransferase",0.668229183266443,3.28791896866563,0.566565851539496,0.595906875376726,0.99447233823876,-4.61907949144086
"212193_s_at","212193_s_at","BE881529","LARP1","23367","La ribonucleoprotein 1, translational regulator",-0.350832770599259,6.26227743978515,-0.56650679849784,0.595944026854429,0.99447233823876,-4.61908202522794
"213819_s_at","213819_s_at","H45696","FLOT1","10211","flotillin 1",-0.166821003732837,6.46550576792853,-0.566431695279637,0.595991277855277,0.99447233823876,-4.61908524738834
"211006_s_at","211006_s_at","L02840","KCNB1","3745","potassium voltage-gated channel subfamily B member 1",-0.166881629652057,6.77567036323708,-0.566422779317933,0.595996887460965,0.99447233823876,-4.61908562988904
"221218_s_at","221218_s_at","NM_022445","TPK1","27010","thiamin pyrophosphokinase 1",-0.158184535549779,6.29905677906145,-0.566307794771691,0.59606923451177,0.99447233823876,-4.61909056239095
"208640_at","208640_at","BG292367","RAC1","5879","Rac family small GTPase 1",0.159396647034004,10.8952472825529,0.566272489406491,0.59609144933927,0.99447233823876,-4.61909207673488
"214384_s_at","214384_s_at","BF446672","DCTN2","10540","dynactin subunit 2",0.312477731308687,4.13154922181842,0.566211028773668,0.596130122770663,0.99447233823876,-4.61909471277806
"209419_at","209419_at","AB023200","THOC5","8563","THO complex 5",0.463822114011049,3.59636922261695,0.566145076482213,0.596171624220443,0.99447233823876,-4.61909754122535
"213894_at","213894_at","BF447246","THSD7A","221981","thrombospondin type 1 domain containing 7A",-0.204911299296258,5.34596507199577,-0.566014620500919,0.596253720722737,0.99447233823876,-4.61910313525409
"213442_x_at","213442_x_at","AI745526","SPDEF","25803","SAM pointed domain containing ETS transcription factor",0.161150258250701,4.97886537666935,0.565926945592967,0.596308898762681,0.99447233823876,-4.61910689425246
"213376_at","213376_at","AI656706","ZBTB1","22890","zinc finger and BTB domain containing 1",0.160125410340323,7.25917502983032,0.565780863546239,0.596400842097527,0.99447233823876,-4.61911315642726
"203152_at","203152_at","NM_003776","MRPL40","64976","mitochondrial ribosomal protein L40",-0.226825410837247,9.15630601424467,-0.565729882443526,0.596432931378717,0.99447233823876,-4.61911534157004
"221485_at","221485_at","AL035683","B4GALT5","9334","beta-1,4-galactosyltransferase 5",-0.18605622052634,7.78484008662952,-0.565719607921589,0.596439398647198,0.99447233823876,-4.61911578193653
"214989_x_at","214989_x_at","BC000969","","",NA,0.248432986935672,8.13221405276819,0.565654623033371,0.596480304183328,0.99447233823876,-4.61911856705043
"220029_at","220029_at","NM_017770","ELOVL2","54898","ELOVL fatty acid elongase 2",0.430434393219483,4.28629420116184,0.565634727158455,0.596492828225914,0.99447233823876,-4.6191194196964
"215419_at","215419_at","AB029009","ZFR2","23217","zinc finger RNA binding protein 2",0.350332279472107,3.90978554158093,0.565465164279231,0.596599571020508,0.99447233823876,-4.61912668545447
"216955_at","216955_at","X07024","TAF1","6872","TATA-box binding protein associated factor 1",-0.204178168515749,7.34830718788371,-0.565353277995527,0.596670011724462,0.99447233823876,-4.61913147886309
"206429_at","206429_at","NM_005242","F2RL1","2150","F2R like trypsin receptor 1",-0.216121725067481,6.14312813306472,-0.565295945881307,0.596706108488578,0.99447233823876,-4.61913393479269
