"","PROBEID","ACCNUM","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GI_19923128-S","GI_19923128-S","NM_000874","3455","IFNAR2","interferon alpha and beta receptor subunit 2",0.0757591867912097,6.24819808557599,0.893567013552293,0.384979910661446,0.597993453179067,-6.03231144730567
"GI_40354215-S","GI_40354215-S","NM_175875","147912","SIX5","SIX homeobox 5",-0.0555396925038796,7.82398981779515,-0.893492552406001,0.38501856065567,0.598007551656679,-6.03237700973252
"GI_15150802-S","GI_15150802-S","NM_033282","94233","OPN4","opsin 4",-0.0523429308434951,6.61023802158029,-0.893336364229052,0.385099640548383,0.598073361985382,-6.03251451614264
"GI_7661619-S","GI_7661619-S","NM_014056","25994","HIGD1A","HIG1 hypoxia inducible domain family member 1A",0.0577931944320866,10.6635584688227,0.893296983834096,0.385120085377165,0.598073361985382,-6.03254918280399
"GI_34098958-S","GI_34098958-S","NM_183075","113612","CYP2U1","cytochrome P450 family 2 subfamily U member 1",-0.067249830861579,6.96385105239832,-0.893179378041079,0.385181146241457,0.598122251432077,-6.03265270328331
"GI_23957707-S","GI_23957707-S","NM_153613","254531","LPCAT4","lysophosphatidylcholine acyltransferase 4",-0.0560097472043708,7.38019194270434,-0.89295003639789,0.385300238974586,0.598261240290647,-6.03285454199267
"GI_4885348-S","GI_4885348-S","NM_005308","2869","GRK5","G protein-coupled receptor kinase 5",-0.0838545585922432,8.31944204670045,-0.892077316037515,0.385753651713698,0.598919271445231,-6.03362217750251
"GI_37549572-S","GI_37549572-S","XM_352501",NA,NA,NA,-0.0450586288084338,6.14261092997948,-0.891864337534539,0.385864356735241,0.59904515604939,-6.0338094084115
"GI_21361261-S","GI_21361261-S","NM_005019","5136","PDE1A","phosphodiesterase 1A",0.0565972876883745,7.03006544952085,0.891602572535702,0.386000449864959,0.599210432728339,-6.03403947266688
"GI_42661155-S","GI_42661155-S","XM_375453",NA,NA,NA,0.0472722333825502,6.41658052198383,0.891433781496167,0.386088222352489,0.599300678912235,-6.03418779017763
"GI_32454753-I","GI_32454753-I","NM_181747","5001","ORC5","origin recognition complex subunit 5",-0.0520135504361239,6.24844125094454,-0.891180483167869,0.386219964293475,0.599459157044701,-6.03441031715187
"GI_4557338-S","GI_4557338-S","NM_000705","496","ATP4B","ATPase H+/K+ transporting subunit beta",-0.0505424006983715,6.22154217194754,-0.890969781703909,0.386329574297899,0.599583262098228,-6.03459537860011
"GI_20373152-S","GI_20373152-S","NM_032608","84700","MYO18B","myosin XVIIIB",-0.090373892402642,12.162767529189,-0.890842201551307,0.386395953499272,0.599640259072047,-6.03470741449405
"GI_22749094-S","GI_22749094-S","NM_152524","151246","SGO2","shugoshin 2",0.045987551133118,6.27065298512629,0.890767365075415,0.386434894031068,0.599654669035548,-6.03477312622473
"GI_41393613-I","GI_41393613-I","NM_201434","5878","RAB5C","RAB5C, member RAS oncogene family",0.0648406510779402,6.36798397465821,0.890566468024684,0.386539442122423,0.599770876239834,-6.03494950345778
"GI_31563359-I","GI_31563359-I","NM_181462","128308","MRPL55","mitochondrial ribosomal protein L55",0.0460333125256067,6.49553752322899,0.890310765026219,0.386672538969773,0.599924904164156,-6.0351739455909
"GI_21361494-S","GI_21361494-S","NM_014039","28970","C11orf54","chromosome 11 open reading frame 54",0.0561781103614392,7.74051266945211,0.890261766952932,0.386698046628535,0.599924904164156,-6.03521694678893
"GI_24308056-S","GI_24308056-S","NM_015430","25891","PAMR1","peptidase domain containing associated with muscle regeneration 1",0.0708220187810262,6.9550013083059,0.889877114808333,0.386898329877487,0.600189576406034,-6.03555444720322
"GI_22507412-S","GI_22507412-S","NM_080825","128864","C20orf144","chromosome 20 open reading frame 144",-0.043804302892454,6.20418122455829,-0.889612573404103,0.387036113357698,0.600355453002925,-6.03578648404065
"GI_40354193-A","GI_40354193-A","NM_000224","3875","KRT18","keratin 18",-0.0436403664454748,6.47325328510224,-0.889557814961392,0.387064637792351,0.600355453002925,-6.03583450646488
"GI_33667062-S","GI_33667062-S","NM_182973","360200","TMPRSS9","transmembrane serine protease 9",0.049113558590415,6.25731759564208,0.889306127398578,0.38719576344092,0.600512772859246,-6.03605519880995
"GI_34916045-S","GI_34916045-S","NM_194314","360023","ZBTB41","zinc finger and BTB domain containing 41",-0.0475113674157797,6.26359692676261,-0.889245157681824,0.387227532270422,0.600515572826715,-6.03610865165591
"GI_31377600-S","GI_31377600-S","NM_139246","158427","TSTD2","thiosulfate sulfurtransferase like domain containing 2",0.0663496957865473,6.59150404715133,0.889188676180521,0.387256964030481,0.600515572826715,-6.0361581666825
"GI_40804743-S","GI_40804743-S","NM_017789","54910","SEMA4C","semaphorin 4C",-0.0633551572615056,6.80582614121649,-0.888746924295705,0.387487206704433,0.600776093276383,-6.03654533465656
"GI_37549344-S","GI_37549344-S","XM_351511",NA,NA,NA,-0.0541424527210506,6.41359808283045,-0.88874326123499,0.387489116287639,0.600776093276383,-6.03654854437524
"GI_23943927-S","GI_23943927-S","NM_153269","140680","C20orf96","chromosome 20 open reading frame 96",0.0527091514545122,6.08659709643972,0.888695340293303,0.387514098442405,0.600776093276383,-6.03659053350037
"GI_41144869-S","GI_41144869-S","XM_374071",NA,NA,NA,-0.0548408182567099,6.06489887285956,-0.88830206160736,0.387719163268935,0.601047930118149,-6.03693505364773
"GI_19923628-I","GI_19923628-I","NM_030764","79368","FCRL2","Fc receptor like 2",0.0521755923556366,6.31985922989301,0.888244980529795,0.387748932725899,0.60104800066312,-6.0369850464017
"GI_21314657-S","GI_21314657-S","NM_016134","10404","CPQ","carboxypeptidase Q",-0.053420935210605,8.44118714384687,-0.888125983002088,0.387810998343618,0.601098129503779,-6.03708925750616
"GI_42476159-S","GI_42476159-S","NM_002722","5539","PPY","pancreatic polypeptide",-0.0534220431880978,6.12594059887378,-0.888022647421704,0.387864900538674,0.601135598512495,-6.03717974256967
"GI_19747272-S","GI_19747272-S","NM_130775","170627","XAGE5","X antigen family member 5",0.0495583701972278,6.21614076033584,0.887915205852054,0.387920949823546,0.601176389207689,-6.0372738129396
"GI_22027531-A","GI_22027531-A","NM_138928","4337","MOCS1","molybdenum cofactor synthesis 1",0.0490799912655122,6.5187929043996,0.887813519494948,0.387974001762002,0.60117764559884,-6.03736283487844
"GI_21687265-S","GI_21687265-S","NM_145326","284443","ZNF493","zinc finger protein 493",-0.0435632225239866,6.29973960838274,-0.887799682372768,0.387981221258338,0.60117764559884,-6.03737494795996
"GI_41151809-S","GI_41151809-S","XM_372191",NA,NA,NA,0.0628497732109699,6.32714824596563,0.887727770066832,0.388018742835224,0.601189717176543,-6.03743789758594
"GI_13569921-S","GI_13569921-S","NM_030952","81788","NUAK2","NUAK family kinase 2",-0.0554921842830911,6.27316433952331,-0.887663469642291,0.38805229482652,0.601195636966524,-6.0374941801292
"GI_19923847-S","GI_19923847-S","NM_030928","81620","CDT1","chromatin licensing and DNA replication factor 1",0.048826126451301,6.33155841485007,0.887365841639199,0.388207622523198,0.60139020417081,-6.03775464776238
"GI_9961243-S","GI_9961243-S","NM_012089","23456","ABCB10","ATP binding cassette subfamily B member 10",0.0464849237042406,8.05817364128301,0.887209569611908,0.388289195243433,0.601440548163658,-6.03789137687288
"GI_25777637-I","GI_25777637-I","NM_170736","3772","KCNJ15","potassium inwardly rectifying channel subfamily J member 15",-0.0483000763956696,6.26468424892706,-0.887189624688373,0.388299607154768,0.601440548163658,-6.03790882597952
"GI_40806159-I","GI_40806159-I","NM_199334","7067","THRA","thyroid hormone receptor alpha",-0.0626948110625056,6.49615408842216,-0.886741232365807,0.388533732067248,0.601757092228233,-6.03830101508361
"GI_37540879-S","GI_37540879-S","XM_353085",NA,NA,NA,0.0514692179271918,6.71252291177389,0.886526699467343,0.388645782274364,0.601846045681216,-6.03848859431353
"GI_42542399-I","GI_42542399-I","NM_201653","27159","CHIA","chitinase acidic",0.0492934625932753,6.25072250967485,0.886509362847844,0.388654838107184,0.601846045681216,-6.03850375099091
"GI_27482884-S","GI_27482884-S","XM_167044",NA,NA,NA,0.0512368080511036,6.11359265064108,0.886460320113374,0.388680456483408,0.601846045681216,-6.03854662554241
"GI_25777666-I","GI_25777666-I","NM_170724","5314","PKHD1","PKHD1 ciliary IPT domain containing fibrocystin/polyductin",0.0517124587327906,6.03960087234361,0.886286472924084,0.388771277854437,0.601940582656553,-6.03869859044713
"GI_37551363-S","GI_37551363-S","XM_087901",NA,NA,NA,0.055117967929065,6.13370702121019,0.886005244134837,0.388918227610787,0.602122002949063,-6.03894436377965
"GI_11037060-A","GI_11037060-A","NM_021254","56683","CFAP298","cilia and flagella associated protein 298",0.0669306871414115,8.41274482818073,0.885711731783638,0.389071635426372,0.60231339304522,-6.0392007969519
"GI_11497602-A","GI_11497602-A","NM_021779",NA,NA,NA,-0.0517288623409069,6.00146923868233,-0.885620672316221,0.389119236981533,0.602340969991853,-6.03928033736062
"GI_21314599-S","GI_21314599-S","NM_001816","1088","CEACAM8","CEA cell adhesion molecule 8",-0.0497546460437253,6.21888988493835,-0.885351009387695,0.389260226735523,0.602513092836727,-6.03951584451503
"GI_24308114-S","GI_24308114-S","NM_015649","26145","IRF2BP1","interferon regulatory factor 2 binding protein 1",-0.0586180879995499,6.60430530277809,-0.885250739475854,0.389312660252715,0.602548128815167,-6.03960339762533
"GI_28875783-S","GI_28875783-S","NM_024742","79798","ARMC5","armadillo repeat containing 5",-0.0582980670737552,6.7967842130831,-0.884837656025091,0.389528721120646,0.602836389850036,-6.03996399705615
"GI_10863974-S","GI_10863974-S","NM_021176","57818","G6PC2","glucose-6-phosphatase catalytic subunit 2",-0.0520055120107408,6.34087718930981,-0.884560590466116,0.38967368346759,0.603014582796214,-6.04020577509961
"GI_19923882-S","GI_19923882-S","NM_138336","150678","COPS9","COP9 signalosome subunit 9",-0.0432283177984383,6.3962340759019,-0.884384231706724,0.389765974168288,0.603069852115198,-6.04035963691064
"GI_10800418-S","GI_10800418-S","NM_001275","1113","CHGA","chromogranin A",-0.0580803336812679,6.4395521517,-0.884378360494514,0.38976904689647,0.603069852115198,-6.0403647586937
"GI_5803014-S","GI_5803014-S","NM_006731","2218","FKTN","fukutin",-0.0422608158987199,7.12665409019687,-0.883778036928271,0.390083314551416,0.603509923760075,-6.04088829204221
"GI_42662787-S","GI_42662787-S","XM_379692",NA,NA,NA,0.0460406612886564,6.19322204927893,0.883495124510247,0.390231476970553,0.603692961198191,-6.04113490448756
"GI_22218342-S","GI_22218342-S","NM_147193","148979","GLIS1","GLIS family zinc finger 1",0.0475045460341246,6.37042190756583,0.88336899055395,0.390297545948098,0.603748980769316,-6.04124483144152
"GI_38176293-S","GI_38176293-S","NM_182703","348094","ANKDD1A","ankyrin repeat and death domain containing 1A",0.077352790309682,6.72176803512616,0.883275701120551,0.390346415760517,0.603757385513101,-6.04132612495829
"GI_7524358-A","GI_7524358-A","NM_013945","5081","PAX7","paired box 7",-0.0858905053511796,6.91891310846825,-0.883244626548259,0.390362695128742,0.603757385513101,-6.04135320198664
"GI_32130532-I","GI_32130532-I","NM_181618","116173","CMTM5","CKLF like MARVEL transmembrane domain containing 5",-0.0585907009861204,6.58551666348444,-0.8831726354357,0.39040041162156,0.603769539074537,-6.04141592859941
"GI_9961355-S","GI_9961355-S","NM_000129","2162","F13A1","coagulation factor XIII A chain",-0.0630931610774432,7.52674007277563,-0.8831143448577,0.390430952118227,0.603770593666463,-6.04146671440874
"GI_8923721-S","GI_8923721-S","NM_018428","55813","UTP6","UTP6 small subunit processome component",0.054427008999486,8.88825291914589,0.882874955526115,0.390556393366408,0.603918393382438,-6.0416752511989
"GI_34147515-S","GI_34147515-S","NM_003115","6675","UAP1","UDP-N-acetylglucosamine pyrophosphorylase 1",0.0491795065187191,9.37514593654221,0.882814885633892,0.390587874517609,0.603920890856444,-6.04172757125649
"GI_37541293-S","GI_37541293-S","XM_208554",NA,NA,NA,0.0473438951978205,6.4988698442899,0.882565958245723,0.390718349262431,0.604052744086203,-6.04194434934239
"GI_15431300-S","GI_15431300-S","NM_000971","6129","RPL7","ribosomal protein L7",0.0841587504013113,11.3513172619167,0.882538208310093,0.390732896130139,0.604052744086203,-6.04196851191542
"GI_21389576-S","GI_21389576-S","NM_144679","146705","TEPSIN","TEPSIN adaptor related protein complex 4 accessory protein",-0.0443172576385624,7.23255221551153,-0.882460677558301,0.390773540645521,0.604069395718452,-6.04203601627038
"GI_6005763-S","GI_6005763-S","NM_007278","11337","GABARAP","GABA type A receptor-associated protein",0.0486224930220605,12.010058638596,0.8823932862443,0.390808871978317,0.604077832156669,-6.04209468808262
"GI_7657032-S","GI_7657032-S","NM_014595","30833","NT5C","5', 3'-nucleotidase, cytosolic",0.0516661604312807,7.38795615529206,0.882196267854078,0.390912175279793,0.604187994753395,-6.04226619180664
"GI_37547272-S","GI_37547272-S","XM_352299",NA,NA,NA,-0.0684179830846112,7.92696436740815,-0.882123691933664,0.390950233837505,0.604187994753395,-6.04232936013548
"GI_24475778-S","GI_24475778-S","NM_130769","170589","GPHA2","glycoprotein hormone subunit alpha 2",0.0607907959861524,6.51647939683149,0.882086421076174,0.390969779503891,0.604187994753395,-6.04236179796512
"GI_13994235-S","GI_13994235-S","NM_031890","27439","TMEM121B","transmembrane protein 121B",0.0462014798364541,6.38442928074443,0.881929336545992,0.391052165280445,0.60426912992021,-6.0424984992478
"GI_4506990-S","GI_4506990-S","NM_003055","6572","SLC18A3","solute carrier family 18 member A3",-0.0409355742370421,6.32437873514119,-0.881671576372774,0.391187377252639,0.604431875557852,-6.04272276486268
"GI_7706548-S","GI_7706548-S","NM_016507","51755","CDK12","cyclin dependent kinase 12",-0.0606662627869596,6.82634122640636,-0.881608447932709,0.3912204969725,0.604436863484178,-6.04277768106858
"GI_4758431-S","GI_4758431-S","NM_004121","2687","GGT5","gamma-glutamyltransferase 5",-0.0630586488338336,6.66687481223562,-0.88126872518178,0.391398761274196,0.604646358063684,-6.04307314905086
"GI_14042983-S","GI_14042983-S","NM_032046","84000","TMPRSS13","transmembrane serine protease 13",-0.0462396130477067,6.35625862865597,-0.881141126011433,0.391465730956933,0.604646358063684,-6.04318409963474
"GI_21237731-I","GI_21237731-I","NM_139202","23209","MLC1","modulator of VRAC current 1",0.0435716611210353,6.39668440754184,0.881131512774277,0.391470776717711,0.604646358063684,-6.04319245799026
"GI_37546381-S","GI_37546381-S","XM_040383",NA,NA,NA,0.0599172618889687,6.34635181254746,0.881104227225865,0.391485098492583,0.604646358063684,-6.0432161813204
"GI_34335143-S","GI_34335143-S","NM_001001","6166","RPL36AL","ribosomal protein L36a like",-0.0702326491178553,10.7360276602968,-0.88102355273078,0.391527445365558,0.604646358063684,-6.04328631961077
"GI_20270346-S","GI_20270346-S","NM_138797","129138","ANKRD54","ankyrin repeat domain 54",-0.0453733988223464,7.1168650931213,-0.881003379824402,0.391538034808573,0.604646358063684,-6.04330385699954
"GI_21618324-S","GI_21618324-S","NM_004473","2304","FOXE1","forkhead box E1",0.0593671680299739,6.71088288759265,0.88095124083918,0.391565405214576,0.604646358063684,-6.04334918253283
"GI_33695110-S","GI_33695110-S","NM_033109","87178","PNPT1","polyribonucleotide nucleotidyltransferase 1",0.0498586799053022,7.16145604819861,0.880779733150628,0.391655447315413,0.604739218094454,-6.04349826072512
"GI_13375886-S","GI_13375886-S","NM_024645","79698","ZMAT4","zinc finger matrin-type 4",-0.0432553941048779,6.24319691646979,-0.880624025014512,0.391737206539698,0.604801103531198,-6.04363358288437
"GI_34147422-S","GI_34147422-S","NM_032359","84319","CMSS1","cms1 ribosomal small subunit homolog",0.0735554237987088,8.39337216021891,0.880569765637368,0.391765699722016,0.604801103531198,-6.0436807333106
"GI_41205031-S","GI_41205031-S","XM_374356",NA,NA,NA,0.0568228166335061,6.1597472715984,0.880516646088907,0.391793595683737,0.604801103531198,-6.04372689070238
"GI_40255233-S","GI_40255233-S","NM_024686","79739","TTLL7","tubulin tyrosine ligase like 7",0.0604914897943818,6.60205804296401,0.880459696152361,0.391823504659401,0.604801103531198,-6.04377637365377
"GI_24308210-S","GI_24308210-S","NM_020748","57508","INTS2","integrator complex subunit 2",0.0538566846938,6.3045067880191,0.880418626075247,0.391845074791663,0.604801103531198,-6.0438120570365
"GI_38708312-A","GI_38708312-A","NM_181718","253982","ASPHD1","aspartate beta-hydroxylase domain containing 1",0.0416922144165728,6.23630581414236,0.880309215786669,0.391902541273833,0.604843633574888,-6.04390710988045
"GI_34740324-S","GI_34740324-S","NM_194252","158135","TTLL11","tubulin tyrosine ligase like 11",0.0445495068307906,6.68231863017476,0.880219880020371,0.391949468007294,0.60486989182443,-6.04398471457704
"GI_6677700-A","GI_6677700-A","NM_007369","23432","GPR161","G protein-coupled receptor 161",-0.053999414133223,6.52876985775755,-0.879950274619342,0.392091110343924,0.604997932317506,-6.04421887375201
